t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Theta,Temporal,0.6907000805035958,4
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Theta,Central,0.9347794135978497,3
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Theta,Parietal,0.9750743464419184,9
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Theta,Occipital,0.9615549290273924,5
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Alpha,Frontal,0.9842746036633487,11
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Alpha,Temporal,0.8564429828563842,4
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Alpha,Central,0.9438569406376379,3
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Alpha,Parietal,0.9441088708515869,9
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Alpha,Occipital,0.9423493469593197,5
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaL,Frontal,0.9909633260698142,11
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaL,Temporal,0.7185862402533484,4
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaL,Central,0.9301858955283774,3
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaL,Parietal,0.9531030747946699,9
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaL,Occipital,0.9638792275309641,5
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaH,Frontal,0.9902597358149654,11
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaH,Temporal,0.812258574861644,4
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaH,Central,0.9188091387030058,3
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaH,Parietal,0.9541597364896564,9
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,BetaH,Occipital,0.9474396581886073,5
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Gamma,Frontal,0.9813974632944757,11
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Gamma,Temporal,0.6237330036356395,4
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Gamma,Central,0.9258791310885385,3
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Gamma,Parietal,0.9583633503069127,9
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Gamma,Occipital,0.9183029529704091,5
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Theta,Frontal,0.9908334164765493,11
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Theta,Temporal,0.6894421807541923,4
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Theta,Central,0.9409179916126211,3
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Theta,Parietal,0.9655535550279688,9
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Theta,Occipital,0.965723181643158,5
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Alpha,Frontal,0.9872661763545068,11
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Alpha,Temporal,0.8610051576539092,4
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Alpha,Central,0.9348906928151318,3
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Alpha,Parietal,0.9131324567620788,9
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Alpha,Occipital,0.9376061422079061,5
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaL,Frontal,0.9905289824300529,11
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaL,Temporal,0.684204343523195,4
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaL,Central,0.9348359569021129,3
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaL,Parietal,0.9671448302961915,9
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaL,Occipital,0.9611388765659101,5
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaH,Frontal,0.9909868015018213,11
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaH,Temporal,0.8293206693509005,4
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaH,Central,0.9214002882239422,3
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaH,Parietal,0.9542609840489469,9
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,BetaH,Occipital,0.9437766281995703,5
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Gamma,Frontal,0.9764465810016874,11
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Gamma,Temporal,0.6346364254701639,4
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Gamma,Central,0.9282022315759538,3
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Gamma,Parietal,0.9527393661367292,9
45.0,2025-10-05 16:13:25.819489956,BASELINE_EC,Gamma,Occipital,0.9105172544983244,5
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Theta,Frontal,0.9920913225089345,11
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Theta,Temporal,0.9704808464089444,4
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Theta,Central,0.942373644993555,3
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Theta,Parietal,0.9645592253105261,9
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Theta,Occipital,0.9640398931074672,5
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Alpha,Frontal,0.991033354471085,11
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Alpha,Temporal,0.9521147016607098,4
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Alpha,Central,0.9136898588933561,3
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Alpha,Parietal,0.8720586292210168,9
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Alpha,Occipital,0.9506268213032821,5
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaL,Frontal,0.990742326282499,11
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaL,Temporal,0.9279869983356596,4
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaL,Central,0.948736940750616,3
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaL,Parietal,0.9745717236516228,9
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaL,Occipital,0.9692816834012067,5
